,Date,S&P Composite,monthly_return_per,president
1419,1989-05-31,313.9,3.8372477671187446,George H. W. Bush
1420,1989-06-30,323.7,3.122013380057347,George H. W. Bush
1421,1989-07-31,331.9,2.5332097621254213,George H. W. Bush
1422,1989-08-31,346.6,4.4290448930400865,George H. W. Bush
1423,1989-09-30,347.3,0.20196191575302613,George H. W. Bush
1424,1989-10-31,347.4,0.028793550244735355,George H. W. Bush
1425,1989-11-30,340.2,-2.072538860103624,George H. W. Bush
1426,1989-12-31,348.6,2.469135802469146,George H. W. Bush
1427,1990-01-31,339.97,-2.475616752725185,George H. W. Bush
1428,1990-02-28,330.45,-2.8002470806247723,George H. W. Bush
1429,1990-03-31,338.46,2.4239673172945957,George H. W. Bush
1430,1990-04-30,338.18,-0.08272764876203177,George H. W. Bush
1431,1990-05-31,350.25,3.5691052102430634,George H. W. Bush
1432,1990-06-30,360.39,2.8950749464668055,George H. W. Bush
1433,1990-07-31,360.03,-0.09989178390077795,George H. W. Bush
1434,1990-08-31,330.75,-8.132655612032323,George H. W. Bush
1435,1990-09-30,315.41,-4.637944066515487,George H. W. Bush
1436,1990-10-31,307.12,-2.6283250372531057,George H. W. Bush
1437,1990-11-30,315.29,2.660197968220896,George H. W. Bush
1438,1990-12-31,328.75,4.269085603729892,George H. W. Bush
1439,1991-01-31,325.49,-0.9916349809885905,George H. W. Bush
1440,1991-02-28,362.26,11.296814034225317,George H. W. Bush
1441,1991-03-31,372.28,2.7659691933970025,George H. W. Bush
1442,1991-04-30,379.68,1.9877511550445994,George H. W. Bush
1443,1991-05-31,377.99,-0.44511167298777854,George H. W. Bush
1444,1991-06-30,378.29,0.07936717902590316,George H. W. Bush
1445,1991-07-31,380.23,0.512834069100425,George H. W. Bush
1446,1991-08-31,389.4,2.4116981826788937,George H. W. Bush
1447,1991-09-30,387.2,-0.5649717514124265,George H. W. Bush
1448,1991-10-31,386.88,-0.0826446280991718,George H. W. Bush
1449,1991-11-30,385.92,-0.24813895781637188,George H. W. Bush
1450,1991-12-31,388.51,0.6711235489220498,George H. W. Bush
1451,1992-01-31,416.08,7.096342436488119,George H. W. Bush
1452,1992-02-29,412.56,-0.8459911555470059,George H. W. Bush
1453,1992-03-31,407.36,-1.2604227263913101,George H. W. Bush
1454,1992-04-30,407.41,0.01227415553810177,George H. W. Bush
1455,1992-05-31,414.81,1.8163520777594995,George H. W. Bush
1456,1992-06-30,408.27,-1.5766254429738966,George H. W. Bush
1457,1992-07-31,415.05,1.660665735910067,George H. W. Bush
1458,1992-08-31,417.93,0.693892302132272,George H. W. Bush
1459,1992-09-30,418.48,0.1316009858110237,George H. W. Bush
1460,1992-10-31,412.5,-1.4289810743643705,George H. W. Bush
1461,1992-11-30,422.84,2.5066666666666606,George H. W. Bush
1462,1992-12-31,435.64,3.027149749314164,George H. W. Bush
1463,1993-01-31,435.23,-0.09411440639059043,George H. W. Bush
1464,1993-02-28,441.7,1.4865703191415964,Bill Clinton
1465,1993-03-31,450.16,1.9153271451211311,Bill Clinton
1466,1993-04-30,443.08,-1.5727741247556513,Bill Clinton
1467,1993-05-31,445.25,0.4897535433781746,Bill Clinton
1468,1993-06-30,448.06,0.6311061201572156,Bill Clinton
1469,1993-07-31,447.29,-0.17185198410926703,Bill Clinton
1470,1993-08-31,454.13,1.52920923785463,Bill Clinton
1471,1993-09-30,459.24,1.1252284588113566,Bill Clinton
1472,1993-10-31,463.9,1.0147199721278566,Bill Clinton
1473,1993-11-30,462.89,-0.2177193360638049,Bill Clinton
1474,1993-12-31,465.95,0.661064183715354,Bill Clinton
1475,1994-01-31,472.99,1.5108917265801096,Bill Clinton
1476,1994-02-28,471.58,-0.2981035539863475,Bill Clinton
1477,1994-03-31,463.81,-1.647652572204076,Bill Clinton
1478,1994-04-30,447.23,-3.5747396563247844,Bill Clinton
1479,1994-05-31,450.9,0.8206068465889942,Bill Clinton
1480,1994-06-30,454.83,0.8715901530272803,Bill Clinton
1481,1994-07-31,451.4,-0.7541279159246327,Bill Clinton
1482,1994-08-31,464.24,2.8444838280903926,Bill Clinton
1483,1994-09-30,466.96,0.5859038428399039,Bill Clinton
1484,1994-10-31,463.81,-0.6745759808120562,Bill Clinton
1485,1994-11-30,461.01,-0.6036954787520776,Bill Clinton
1486,1994-12-31,455.19,-1.2624455000976103,Bill Clinton
1487,1995-01-31,465.25,2.210066126233002,Bill Clinton
1488,1995-02-28,481.92,3.583019881783991,Bill Clinton
1489,1995-03-31,493.15,2.330262284196539,Bill Clinton
1490,1995-04-30,507.91,2.993004156950228,Bill Clinton
1491,1995-05-31,523.81,3.1304758717095393,Bill Clinton
1492,1995-06-30,539.35,2.9667245757049465,Bill Clinton
1493,1995-07-31,557.37,3.3410586817465435,Bill Clinton
1494,1995-08-31,559.11,0.31218041875235647,Bill Clinton
1495,1995-09-30,578.77,3.516302695355112,Bill Clinton
1496,1995-10-31,582.92,0.7170378561431964,Bill Clinton
1497,1995-11-30,595.53,2.1632471008028573,Bill Clinton
1498,1995-12-31,614.57,3.197152116602032,Bill Clinton
1499,1996-01-31,614.42,-0.024407309175535893,Bill Clinton
1500,1996-02-29,649.54,5.715959766934671,Bill Clinton
1501,1996-03-31,647.07,-0.3802691135264824,Bill Clinton
1502,1996-04-30,647.17,0.015454278516993377,Bill Clinton
1503,1996-05-31,661.23,2.172535809756333,Bill Clinton
1504,1996-06-30,668.5,1.0994661464240858,Bill Clinton
1505,1996-07-31,644.07,-3.654450261780097,Bill Clinton
1506,1996-08-31,662.68,2.88943748350333,Bill Clinton
1507,1996-09-30,674.88,1.8410092352266625,Bill Clinton
1508,1996-10-31,701.46,3.9384779516358526,Bill Clinton
1509,1996-11-30,735.67,4.876970889288045,Bill Clinton
1510,1996-12-31,743.25,1.0303532834015308,Bill Clinton
1511,1997-01-31,766.22,3.0904809956273165,Bill Clinton
1512,1997-02-28,798.39,4.1985330583905345,Bill Clinton
1513,1997-03-31,792.16,-0.7803203947945263,Bill Clinton
1514,1997-04-30,763.93,-3.5636740052514666,Bill Clinton
1515,1997-05-31,833.09,9.053185501289395,Bill Clinton
1516,1997-06-30,876.29,5.185514170137672,Bill Clinton
1517,1997-07-31,925.29,5.591756153784706,Bill Clinton
1518,1997-08-31,927.24,0.21074473948708466,Bill Clinton
1519,1997-09-30,937.02,1.0547431085803,Bill Clinton
1520,1997-10-31,951.16,1.5090392947855955,Bill Clinton
1521,1997-11-30,938.92,-1.2868497413684354,Bill Clinton
1522,1997-12-31,962.37,2.497550377028932,Bill Clinton
1523,1998-01-31,963.36,0.10287103712709343,Bill Clinton
1524,1998-02-28,1023.74,6.267646570337153,Bill Clinton
1525,1998-03-31,1076.83,5.1858870416316565,Bill Clinton
1526,1998-04-30,1112.2,3.284641029689006,Bill Clinton
1527,1998-05-31,1108.42,-0.3398669304081975,Bill Clinton
1528,1998-06-30,1108.39,-0.002706555276878143,Bill Clinton
1529,1998-07-31,1156.58,4.347747633955541,Bill Clinton
1530,1998-08-31,1074.62,-7.086409932732715,Bill Clinton
1531,1998-09-30,1020.64,-5.02317098137015,Bill Clinton
1532,1998-10-31,1032.47,1.1590766577833556,Bill Clinton
1533,1998-11-30,1144.43,10.843898612066214,Bill Clinton
1534,1998-12-31,1190.05,3.986263904301695,Bill Clinton
1535,1999-01-31,1248.77,4.934246460232766,Bill Clinton
1536,1999-02-28,1246.58,-0.1753725666055442,Bill Clinton
1537,1999-03-31,1281.66,2.8140993758924546,Bill Clinton
1538,1999-04-30,1334.76,4.143064463274184,Bill Clinton
1539,1999-05-31,1332.07,-0.20153435823669083,Bill Clinton
1540,1999-06-30,1322.55,-0.7146771566058827,Bill Clinton
1541,1999-07-31,1380.99,4.418736531700129,Bill Clinton
1542,1999-08-31,1327.49,-3.8740323970484942,Bill Clinton
1543,1999-09-30,1318.17,-0.7020768518030219,Bill Clinton
1544,1999-10-31,1300.01,-1.3776675239157379,Bill Clinton
1545,1999-11-30,1391.0,6.999176929408237,Bill Clinton
1546,1999-12-31,1428.68,2.7088425593098533,Bill Clinton
1547,2000-01-31,1425.59,-0.21628356244926406,Bill Clinton
1548,2000-02-29,1388.87,-2.575775643768547,Bill Clinton
1549,2000-03-31,1442.21,3.8405322312383556,Bill Clinton
1550,2000-04-30,1461.36,1.3278232712295617,Bill Clinton
1551,2000-05-31,1418.48,-2.9342530245798355,Bill Clinton
1552,2000-06-30,1461.96,3.0652529468163117,Bill Clinton
1553,2000-07-31,1473.0,0.7551506197159952,Bill Clinton
1554,2000-08-31,1485.46,0.845892735913105,Bill Clinton
1555,2000-09-30,1468.05,-1.172027520094791,Bill Clinton
1556,2000-10-31,1390.14,-5.307039950955339,Bill Clinton
1557,2000-11-30,1378.04,-0.8704159293308686,Bill Clinton
1558,2000-12-31,1330.93,-3.418623552291653,Bill Clinton
1559,2001-01-31,1335.63,0.35313652859279193,Bill Clinton
1560,2001-02-28,1305.75,-2.2371465151277006,George W. Bush
1561,2001-03-31,1185.85,-9.182462186482871,George W. Bush
1562,2001-04-30,1189.84,0.33646751275456505,George W. Bush
1563,2001-05-31,1270.37,6.7681368923552725,George W. Bush
1564,2001-06-30,1238.71,-2.4921873155064946,George W. Bush
1565,2001-07-31,1204.45,-2.765780529744653,George W. Bush
1566,2001-08-31,1178.5,-2.154510357424554,George W. Bush
1567,2001-09-30,1044.64,-11.358506576156122,George W. Bush
1568,2001-10-31,1076.59,3.0584699035074108,George W. Bush
1569,2001-11-30,1129.68,4.931310898299274,George W. Bush
1570,2001-12-31,1144.93,1.3499398059627503,George W. Bush
1571,2002-01-31,1140.21,-0.4122522774318104,George W. Bush
1572,2002-02-28,1100.67,-3.467782250638037,George W. Bush
1573,2002-03-31,1153.79,4.826151344181262,George W. Bush
1574,2002-04-30,1111.93,-3.628043231437255,George W. Bush
1575,2002-05-31,1079.25,-2.9390339319921277,George W. Bush
1576,2002-06-30,1014.02,-6.044012045401901,George W. Bush
1577,2002-07-31,903.59,-10.890317745212123,George W. Bush
1578,2002-08-31,912.55,0.9916001726446643,George W. Bush
1579,2002-09-30,867.81,-4.902745055065477,George W. Bush
1580,2002-10-31,854.63,-1.518765628420962,George W. Bush
1581,2002-11-30,909.93,6.470636415758861,George W. Bush
1582,2002-12-31,899.18,-1.1814095589770641,George W. Bush
1583,2003-01-31,895.84,-0.37144954291687077,George W. Bush
1584,2003-02-28,837.03,-6.564788355063412,George W. Bush
1585,2003-03-31,846.63,1.1469122970502879,George W. Bush
1586,2003-04-30,890.03,5.1262062530267025,George W. Bush
1587,2003-05-31,935.96,5.16050020785817,George W. Bush
1588,2003-06-30,988.0,5.560066669515787,George W. Bush
1589,2003-07-31,992.54,0.4595141700404821,George W. Bush
1590,2003-08-31,989.53,-0.30326233703427474,George W. Bush
1591,2003-09-30,1019.44,3.0226471152971697,George W. Bush
1592,2003-10-31,1038.73,1.8922153339088092,George W. Bush
1593,2003-11-30,1049.9,1.0753516313190217,George W. Bush
1594,2003-12-31,1080.64,2.9278978950376233,George W. Bush
1595,2004-01-31,1132.52,4.80085875037014,George W. Bush
1596,2004-02-29,1143.36,0.957157489492452,George W. Bush
1597,2004-03-31,1123.98,-1.6950041981528026,George W. Bush
1598,2004-04-30,1133.36,0.8345344223206713,George W. Bush
1599,2004-05-31,1102.78,-2.698171807722165,George W. Bush
1600,2004-06-30,1132.76,2.7185839424001177,George W. Bush
1601,2004-07-31,1105.85,-2.375613545676055,George W. Bush
1602,2004-08-31,1088.94,-1.529140480173609,George W. Bush
1603,2004-09-30,1117.66,2.6374272228038302,George W. Bush
1604,2004-10-31,1117.21,-0.04026269169515286,George W. Bush
1605,2004-11-30,1168.94,4.630284369098023,George W. Bush
1606,2004-12-31,1199.21,2.5895255530651684,George W. Bush
1607,2005-01-31,1181.41,-1.484310504415403,George W. Bush
1608,2005-02-28,1199.63,1.5422249684698814,George W. Bush
1609,2005-03-31,1194.9,-0.3942882388736542,George W. Bush
1610,2005-04-30,1164.43,-2.5500041844505836,George W. Bush
1611,2005-05-31,1178.28,1.189423151241372,George W. Bush
1612,2005-06-30,1202.25,2.034321213972912,George W. Bush
1613,2005-07-31,1222.24,1.6627157413183622,George W. Bush
1614,2005-08-31,1224.27,0.16608849325827765,George W. Bush
1615,2005-09-30,1225.92,0.1347741919674656,George W. Bush
1616,2005-10-31,1191.96,-2.770164447924827,George W. Bush
1617,2005-11-30,1237.37,3.8096916003892622,George W. Bush
1618,2005-12-31,1262.07,1.9961692945521587,George W. Bush
1619,2006-01-31,1278.73,1.3200535627976326,George W. Bush
1620,2006-02-28,1276.65,-0.16266139059847876,George W. Bush
1621,2006-03-31,1293.74,1.338659773626281,George W. Bush
1622,2006-04-30,1302.17,0.6515992394144158,George W. Bush
1623,2006-05-31,1290.01,-0.9338258445517928,George W. Bush
1624,2006-06-30,1253.17,-2.855791815567315,George W. Bush
1625,2006-07-31,1260.24,0.5641692667395435,George W. Bush
1626,2006-08-31,1287.15,2.1353075604646796,George W. Bush
1627,2006-09-30,1317.74,2.3765683875228154,George W. Bush
1628,2006-10-31,1363.38,3.463505699151585,George W. Bush
1629,2006-11-30,1388.64,1.8527483166835355,George W. Bush
1630,2006-12-31,1416.42,2.0005184929139284,George W. Bush
1631,2007-01-31,1424.16,0.5464480874316946,George W. Bush
1632,2007-02-28,1444.8,1.4492753623188315,George W. Bush
1633,2007-03-31,1406.95,-2.619739756367657,George W. Bush
1634,2007-04-30,1463.64,4.029283201250937,George W. Bush
1635,2007-05-31,1511.14,3.2453335519663304,George W. Bush
1636,2007-06-30,1514.19,0.20183437669573662,George W. Bush
1637,2007-07-31,1520.71,0.4305932544792913,George W. Bush
1638,2007-08-31,1454.62,-4.345996278054339,George W. Bush
1639,2007-09-30,1497.12,2.9217252615803444,George W. Bush
1640,2007-10-31,1539.66,2.8414555947419173,George W. Bush
1641,2007-11-30,1463.39,-4.953691074652844,George W. Bush
1642,2007-12-31,1479.22,1.0817348758704053,George W. Bush
1643,2008-01-31,1378.76,-6.791417098200406,George W. Bush
1644,2008-02-29,1354.87,-1.7327163538251835,George W. Bush
1645,2008-03-31,1316.94,-2.7995305822698735,George W. Bush
1646,2008-04-30,1370.47,4.0647258037571925,George W. Bush
1647,2008-05-31,1403.22,2.3896911278612447,George W. Bush
1648,2008-06-30,1341.25,-4.41627114778866,George W. Bush
1649,2008-07-31,1257.33,-6.256849953401683,George W. Bush
1650,2008-08-31,1281.47,1.9199414632594547,George W. Bush
1651,2008-09-30,1216.95,-5.034842797724487,George W. Bush
1652,2008-10-31,968.8,-20.39114178889848,George W. Bush
1653,2008-11-30,883.04,-8.85218827415359,George W. Bush
1654,2008-12-31,877.56,-0.6205834390288116,George W. Bush
1655,2009-01-31,865.58,-1.3651488217329761,George W. Bush
1656,2009-02-28,805.23,-6.972203609140694,Barack Obama
1657,2009-03-31,757.13,-5.973448579908848,Barack Obama
1658,2009-04-30,848.15,12.021713576268274,Barack Obama
1659,2009-05-31,902.41,6.3974532806696915,Barack Obama
1660,2009-06-30,926.12,2.6274088274731042,Barack Obama
1661,2009-07-31,935.82,1.0473804690536912,Barack Obama
1662,2009-08-31,1009.73,7.8978863456647606,Barack Obama
1663,2009-09-30,1044.55,3.448446614441478,Barack Obama
1664,2009-10-31,1067.66,2.212435977215081,Barack Obama
1665,2009-11-30,1088.07,1.9116572691680735,Barack Obama
1666,2009-12-31,1110.38,2.0504195502127778,Barack Obama
1667,2010-01-31,1123.58,1.1887822186998882,Barack Obama
1668,2010-02-28,1089.16,-3.0634222752273845,Barack Obama
1669,2010-03-31,1152.05,5.774174593264522,Barack Obama
1670,2010-04-30,1197.32,3.9295169480491285,Barack Obama
1671,2010-05-31,1125.06,-6.035145157518458,Barack Obama
1672,2010-06-30,1083.36,-3.706468988320627,Barack Obama
1673,2010-07-31,1079.8,-0.3286072958204056,Barack Obama
1674,2010-08-31,1087.28,0.6927208742359714,Barack Obama
1675,2010-09-30,1122.08,3.200647487307773,Barack Obama
1676,2010-10-31,1171.58,4.411450163981178,Barack Obama
1677,2010-11-30,1198.89,2.331040133836373,Barack Obama
1678,2010-12-31,1241.53,3.5566232098023898,Barack Obama
1679,2011-01-31,1282.62,3.309626025951843,Barack Obama
1680,2011-02-28,1321.12,3.001668459871201,Barack Obama
1681,2011-03-31,1304.49,-1.2587804287271318,Barack Obama
1682,2011-04-30,1331.51,2.0713075608092035,Barack Obama
1683,2011-05-31,1338.31,0.510698380034694,Barack Obama
1684,2011-06-30,1287.29,-3.812270699613691,Barack Obama
1685,2011-07-31,1325.19,2.9441695344483443,Barack Obama
1686,2011-08-31,1185.31,-10.55546751786537,Barack Obama
1687,2011-09-30,1173.88,-0.964304696661619,Barack Obama
1688,2011-10-31,1207.22,2.8401540191501615,Barack Obama
1689,2011-11-30,1226.42,1.5904309073739704,Barack Obama
1690,2011-12-31,1243.32,1.3779944880220367,Barack Obama
1691,2012-01-31,1300.58,4.605411318083839,Barack Obama
1692,2012-02-29,1352.49,3.991296190930207,Barack Obama
1693,2012-03-31,1389.24,2.7172104784508573,Barack Obama
1694,2012-04-30,1386.43,-0.20226886643056244,Barack Obama
1695,2012-05-31,1341.27,-3.2572867003743484,Barack Obama
1696,2012-06-30,1323.48,-1.3263548726207224,Barack Obama
1697,2012-07-31,1359.78,2.7427690633783626,Barack Obama
1698,2012-08-31,1403.45,3.211548927032319,Barack Obama
1699,2012-09-30,1443.42,2.84798175923617,Barack Obama
1700,2012-10-31,1437.82,-0.38796746615677596,Barack Obama
1701,2012-11-30,1394.51,-3.012199023521717,Barack Obama
1702,2012-12-31,1422.29,1.9920975826634424,Barack Obama
1703,2013-01-31,1480.4,4.085664667543196,Barack Obama
1704,2013-02-28,1512.31,2.155498513915148,Barack Obama
1705,2013-03-31,1550.83,2.5470968253863284,Barack Obama
1706,2013-04-30,1570.7,1.281249395485006,Barack Obama
1707,2013-05-31,1639.84,4.401859043738452,Barack Obama
1708,2013-06-30,1618.77,-1.284881451848957,Barack Obama
1709,2013-07-31,1668.68,3.0832051495888906,Barack Obama
1710,2013-08-31,1670.09,0.0844979265047735,Barack Obama
1711,2013-09-30,1687.17,1.0226993754827678,Barack Obama
1712,2013-10-31,1720.03,1.947640131107114,Barack Obama
1713,2013-11-30,1783.54,3.6923774585326994,Barack Obama
1714,2013-12-31,1807.78,1.3590948338697202,Barack Obama
1715,2014-01-31,1822.36,0.8065140669771724,Barack Obama
1716,2014-02-28,1817.04,-0.2919291468206028,Barack Obama
1717,2014-03-31,1863.52,2.5580064280368084,Barack Obama
1718,2014-04-30,1864.26,0.0397097965141243,Barack Obama
1719,2014-05-31,1889.77,1.3683713645092417,Barack Obama
1720,2014-06-30,1947.09,3.0331733491377224,Barack Obama
1721,2014-07-31,1973.1,1.335839637613053,Barack Obama
1722,2014-08-31,1961.53,-0.5863869038568718,Barack Obama
1723,2014-09-30,1993.23,1.6160854027213474,Barack Obama
1724,2014-10-31,1937.27,-2.8075033990056357,Barack Obama
1725,2014-11-30,2044.57,5.538722016032869,Barack Obama
1726,2014-12-31,2054.27,0.4744273857094668,Barack Obama
1727,2015-01-31,2028.18,-1.2700375315805574,Barack Obama
1728,2015-02-28,2082.2,2.6634716839728108,Barack Obama
1729,2015-03-31,2079.99,-0.10613773892997967,Barack Obama
1730,2015-04-30,2094.86,0.714907283208109,Barack Obama
1731,2015-05-31,2111.94,0.8153289479965212,Barack Obama
1732,2015-06-30,2099.29,-0.598975349678499,Barack Obama
1733,2015-07-31,2094.14,-0.2453210371125519,Barack Obama
1734,2015-08-31,2039.87,-2.591517281557106,Barack Obama
1735,2015-09-30,1944.41,-4.679709981518421,Barack Obama
1736,2015-10-31,2024.81,4.134930390195477,Barack Obama
1737,2015-11-30,2080.62,2.7563079992690644,Barack Obama
1738,2015-12-31,2054.08,-1.2755813171073989,Barack Obama
1739,2016-01-31,1918.6,-6.595653528587009,Barack Obama
1740,2016-02-29,1904.42,-0.7390805795892754,Barack Obama
1741,2016-03-31,2021.95,6.171432772182605,Barack Obama
1742,2016-04-30,2075.54,2.650411731249532,Barack Obama
1743,2016-05-31,2065.55,-0.4813205238154785,Barack Obama
1744,2016-06-30,2083.89,0.88789910677542,Barack Obama
1745,2016-07-31,2148.9,3.119646430473788,Barack Obama
1746,2016-08-31,2170.95,1.0261063800083636,Barack Obama
1747,2016-09-30,2157.69,-0.61079251019138,Barack Obama
1748,2016-10-31,2143.02,-0.6798937752874635,Barack Obama
1749,2016-11-30,2164.99,1.0251887523214809,Barack Obama
1750,2016-12-31,2246.63,3.770918110476276,Barack Obama
1751,2017-01-31,2275.12,1.2681215865540734,Barack Obama
1752,2017-02-28,2329.91,2.4082246211188845,Donald Trump
1753,2017-03-31,2366.82,1.584181363228636,Donald Trump
1754,2017-04-30,2359.31,-0.3173033859778191,Donald Trump
1755,2017-05-31,2395.35,1.5275652627251173,Donald Trump
1756,2017-06-30,2433.99,1.6131254305216305,Donald Trump
1757,2017-07-31,2454.1,0.8262153911889584,Donald Trump
1758,2017-08-31,2456.22,0.08638604783830696,Donald Trump
1759,2017-09-30,2492.84,1.4909087948148108,Donald Trump
1760,2017-10-31,2557.0,2.5737712809486313,Donald Trump
1761,2017-11-30,2593.61,1.4317559640203414,Donald Trump
1762,2017-12-31,2664.34,2.7270869560188316,Donald Trump
1763,2018-01-31,2789.8,4.708858479022949,Donald Trump
1764,2018-02-28,2705.16,-3.033909240805804,Donald Trump
1765,2018-03-31,2702.77,-0.0883496724777785,Donald Trump
1766,2018-04-30,2653.63,-1.818134728445257,Donald Trump
1767,2018-05-31,2701.49,1.803567189095679,Donald Trump
1768,2018-06-30,2754.35,1.956697970379314,Donald Trump
1769,2018-07-31,2793.64,1.426470855192694,Donald Trump
1770,2018-08-31,2857.82,2.2973611488953583,Donald Trump
1771,2018-09-30,2901.5,1.5284377602508148,Donald Trump
1772,2018-10-31,2785.46,-3.999310701361364,Donald Trump
1773,2018-11-30,2723.23,-2.234101369253194,Donald Trump
1774,2018-12-31,2567.31,-5.725553845984367,Donald Trump
1775,2019-01-31,2607.39,1.5611671360295378,Donald Trump
1776,2019-02-28,2754.86,5.655847418299536,Donald Trump
1777,2019-03-31,2803.98,1.7830307166244341,Donald Trump
1778,2019-04-30,2903.8,3.5599397998559246,Donald Trump
1779,2019-05-31,2854.71,-1.69054342585578,Donald Trump
1780,2019-06-30,2890.17,1.2421576972792345,Donald Trump
1781,2019-07-31,2996.11,3.6655283253234257,Donald Trump
1782,2019-08-31,2883.98,-3.742519466908762,Donald Trump
