,Date,monthly_return_per,president
1486,1994-12-31,-1.2624455000976103,Bill Clinton
1487,1995-01-31,2.210066126233002,Bill Clinton
1488,1995-02-28,3.583019881783991,Bill Clinton
1489,1995-03-31,2.330262284196539,Bill Clinton
1490,1995-04-30,2.993004156950228,Bill Clinton
1491,1995-05-31,3.1304758717095393,Bill Clinton
1492,1995-06-30,2.9667245757049465,Bill Clinton
1493,1995-07-31,3.3410586817465435,Bill Clinton
1494,1995-08-31,0.31218041875235647,Bill Clinton
1495,1995-09-30,3.516302695355112,Bill Clinton
1496,1995-10-31,0.7170378561431964,Bill Clinton
1497,1995-11-30,2.1632471008028573,Bill Clinton
1498,1995-12-31,3.197152116602032,Bill Clinton
1499,1996-01-31,-0.024407309175535893,Bill Clinton
1500,1996-02-29,5.715959766934671,Bill Clinton
1501,1996-03-31,-0.3802691135264824,Bill Clinton
1502,1996-04-30,0.015454278516993377,Bill Clinton
1503,1996-05-31,2.172535809756333,Bill Clinton
1504,1996-06-30,1.0994661464240858,Bill Clinton
1505,1996-07-31,-3.654450261780097,Bill Clinton
1506,1996-08-31,2.88943748350333,Bill Clinton
1507,1996-09-30,1.8410092352266625,Bill Clinton
1508,1996-10-31,3.9384779516358526,Bill Clinton
1509,1996-11-30,4.876970889288045,Bill Clinton
1510,1996-12-31,1.0303532834015308,Bill Clinton
1511,1997-01-31,3.0904809956273165,Bill Clinton
1512,1997-02-28,4.1985330583905345,Bill Clinton
1513,1997-03-31,-0.7803203947945263,Bill Clinton
1514,1997-04-30,-3.5636740052514666,Bill Clinton
1515,1997-05-31,9.053185501289395,Bill Clinton
1516,1997-06-30,5.185514170137672,Bill Clinton
1517,1997-07-31,5.591756153784706,Bill Clinton
1518,1997-08-31,0.21074473948708466,Bill Clinton
1519,1997-09-30,1.0547431085803,Bill Clinton
1520,1997-10-31,1.5090392947855955,Bill Clinton
1521,1997-11-30,-1.2868497413684354,Bill Clinton
1522,1997-12-31,2.497550377028932,Bill Clinton
1523,1998-01-31,0.10287103712709343,Bill Clinton
1524,1998-02-28,6.267646570337153,Bill Clinton
1525,1998-03-31,5.1858870416316565,Bill Clinton
1526,1998-04-30,3.284641029689006,Bill Clinton
1527,1998-05-31,-0.3398669304081975,Bill Clinton
1528,1998-06-30,-0.002706555276878143,Bill Clinton
1529,1998-07-31,4.347747633955541,Bill Clinton
1530,1998-08-31,-7.086409932732715,Bill Clinton
1531,1998-09-30,-5.02317098137015,Bill Clinton
1532,1998-10-31,1.1590766577833556,Bill Clinton
1533,1998-11-30,10.843898612066214,Bill Clinton
1534,1998-12-31,3.986263904301695,Bill Clinton
1535,1999-01-31,4.934246460232766,Bill Clinton
1536,1999-02-28,-0.1753725666055442,Bill Clinton
1537,1999-03-31,2.8140993758924546,Bill Clinton
1538,1999-04-30,4.143064463274184,Bill Clinton
1539,1999-05-31,-0.20153435823669083,Bill Clinton
1540,1999-06-30,-0.7146771566058827,Bill Clinton
1541,1999-07-31,4.418736531700129,Bill Clinton
1542,1999-08-31,-3.8740323970484942,Bill Clinton
1543,1999-09-30,-0.7020768518030219,Bill Clinton
1544,1999-10-31,-1.3776675239157379,Bill Clinton
1545,1999-11-30,6.999176929408237,Bill Clinton
1546,1999-12-31,2.7088425593098533,Bill Clinton
1547,2000-01-31,-0.21628356244926406,Bill Clinton
1548,2000-02-29,-2.575775643768547,Bill Clinton
1549,2000-03-31,3.8405322312383556,Bill Clinton
1550,2000-04-30,1.3278232712295617,Bill Clinton
1551,2000-05-31,-2.9342530245798355,Bill Clinton
1552,2000-06-30,3.0652529468163117,Bill Clinton
1553,2000-07-31,0.7551506197159952,Bill Clinton
1554,2000-08-31,0.845892735913105,Bill Clinton
1555,2000-09-30,-1.172027520094791,Bill Clinton
1556,2000-10-31,-5.307039950955339,Bill Clinton
1557,2000-11-30,-0.8704159293308686,Bill Clinton
1558,2000-12-31,-3.418623552291653,Bill Clinton
1559,2001-01-31,0.35313652859279193,Bill Clinton
1560,2001-02-28,-2.2371465151277006,George W. Bush
1561,2001-03-31,-9.182462186482871,George W. Bush
1562,2001-04-30,0.33646751275456505,George W. Bush
1563,2001-05-31,6.7681368923552725,George W. Bush
1564,2001-06-30,-2.4921873155064946,George W. Bush
1565,2001-07-31,-2.765780529744653,George W. Bush
1566,2001-08-31,-2.154510357424554,George W. Bush
1567,2001-09-30,-11.358506576156122,George W. Bush
1568,2001-10-31,3.0584699035074108,George W. Bush
1569,2001-11-30,4.931310898299274,George W. Bush
1570,2001-12-31,1.3499398059627503,George W. Bush
1571,2002-01-31,-0.4122522774318104,George W. Bush
1572,2002-02-28,-3.467782250638037,George W. Bush
1573,2002-03-31,4.826151344181262,George W. Bush
1574,2002-04-30,-3.628043231437255,George W. Bush
1575,2002-05-31,-2.9390339319921277,George W. Bush
1576,2002-06-30,-6.044012045401901,George W. Bush
1577,2002-07-31,-10.890317745212123,George W. Bush
1578,2002-08-31,0.9916001726446643,George W. Bush
1579,2002-09-30,-4.902745055065477,George W. Bush
1580,2002-10-31,-1.518765628420962,George W. Bush
1581,2002-11-30,6.470636415758861,George W. Bush
1582,2002-12-31,-1.1814095589770641,George W. Bush
1583,2003-01-31,-0.37144954291687077,George W. Bush
1584,2003-02-28,-6.564788355063412,George W. Bush
1585,2003-03-31,1.1469122970502879,George W. Bush
1586,2003-04-30,5.1262062530267025,George W. Bush
1587,2003-05-31,5.16050020785817,George W. Bush
1588,2003-06-30,5.560066669515787,George W. Bush
1589,2003-07-31,0.4595141700404821,George W. Bush
1590,2003-08-31,-0.30326233703427474,George W. Bush
1591,2003-09-30,3.0226471152971697,George W. Bush
1592,2003-10-31,1.8922153339088092,George W. Bush
1593,2003-11-30,1.0753516313190217,George W. Bush
1594,2003-12-31,2.9278978950376233,George W. Bush
1595,2004-01-31,4.80085875037014,George W. Bush
1596,2004-02-29,0.957157489492452,George W. Bush
1597,2004-03-31,-1.6950041981528026,George W. Bush
1598,2004-04-30,0.8345344223206713,George W. Bush
1599,2004-05-31,-2.698171807722165,George W. Bush
1600,2004-06-30,2.7185839424001177,George W. Bush
1601,2004-07-31,-2.375613545676055,George W. Bush
1602,2004-08-31,-1.529140480173609,George W. Bush
1603,2004-09-30,2.6374272228038302,George W. Bush
1604,2004-10-31,-0.04026269169515286,George W. Bush
1605,2004-11-30,4.630284369098023,George W. Bush
1606,2004-12-31,2.5895255530651684,George W. Bush
1607,2005-01-31,-1.484310504415403,George W. Bush
1608,2005-02-28,1.5422249684698814,George W. Bush
1609,2005-03-31,-0.3942882388736542,George W. Bush
1610,2005-04-30,-2.5500041844505836,George W. Bush
1611,2005-05-31,1.189423151241372,George W. Bush
1612,2005-06-30,2.034321213972912,George W. Bush
1613,2005-07-31,1.6627157413183622,George W. Bush
1614,2005-08-31,0.16608849325827765,George W. Bush
1615,2005-09-30,0.1347741919674656,George W. Bush
1616,2005-10-31,-2.770164447924827,George W. Bush
1617,2005-11-30,3.8096916003892622,George W. Bush
1618,2005-12-31,1.9961692945521587,George W. Bush
1619,2006-01-31,1.3200535627976326,George W. Bush
1620,2006-02-28,-0.16266139059847876,George W. Bush
1621,2006-03-31,1.338659773626281,George W. Bush
1622,2006-04-30,0.6515992394144158,George W. Bush
1623,2006-05-31,-0.9338258445517928,George W. Bush
1624,2006-06-30,-2.855791815567315,George W. Bush
1625,2006-07-31,0.5641692667395435,George W. Bush
1626,2006-08-31,2.1353075604646796,George W. Bush
1627,2006-09-30,2.3765683875228154,George W. Bush
1628,2006-10-31,3.463505699151585,George W. Bush
1629,2006-11-30,1.8527483166835355,George W. Bush
1630,2006-12-31,2.0005184929139284,George W. Bush
1631,2007-01-31,0.5464480874316946,George W. Bush
1632,2007-02-28,1.4492753623188315,George W. Bush
1633,2007-03-31,-2.619739756367657,George W. Bush
1634,2007-04-30,4.029283201250937,George W. Bush
1635,2007-05-31,3.2453335519663304,George W. Bush
1636,2007-06-30,0.20183437669573662,George W. Bush
1637,2007-07-31,0.4305932544792913,George W. Bush
1638,2007-08-31,-4.345996278054339,George W. Bush
1639,2007-09-30,2.9217252615803444,George W. Bush
1640,2007-10-31,2.8414555947419173,George W. Bush
1641,2007-11-30,-4.953691074652844,George W. Bush
1642,2007-12-31,1.0817348758704053,George W. Bush
1643,2008-01-31,-6.791417098200406,George W. Bush
1644,2008-02-29,-1.7327163538251835,George W. Bush
1645,2008-03-31,-2.7995305822698735,George W. Bush
1646,2008-04-30,4.0647258037571925,George W. Bush
1647,2008-05-31,2.3896911278612447,George W. Bush
1648,2008-06-30,-4.41627114778866,George W. Bush
1649,2008-07-31,-6.256849953401683,George W. Bush
1650,2008-08-31,1.9199414632594547,George W. Bush
1651,2008-09-30,-5.034842797724487,George W. Bush
1652,2008-10-31,-20.39114178889848,George W. Bush
1653,2008-11-30,-8.85218827415359,George W. Bush
1654,2008-12-31,-0.6205834390288116,George W. Bush
1655,2009-01-31,-1.3651488217329761,George W. Bush
1656,2009-02-28,-6.972203609140694,Barack Obama
1657,2009-03-31,-5.973448579908848,Barack Obama
1658,2009-04-30,12.021713576268274,Barack Obama
1659,2009-05-31,6.3974532806696915,Barack Obama
1660,2009-06-30,2.6274088274731042,Barack Obama
1661,2009-07-31,1.0473804690536912,Barack Obama
1662,2009-08-31,7.8978863456647606,Barack Obama
1663,2009-09-30,3.448446614441478,Barack Obama
1664,2009-10-31,2.212435977215081,Barack Obama
1665,2009-11-30,1.9116572691680735,Barack Obama
1666,2009-12-31,2.0504195502127778,Barack Obama
1667,2010-01-31,1.1887822186998882,Barack Obama
1668,2010-02-28,-3.0634222752273845,Barack Obama
1669,2010-03-31,5.774174593264522,Barack Obama
1670,2010-04-30,3.9295169480491285,Barack Obama
1671,2010-05-31,-6.035145157518458,Barack Obama
1672,2010-06-30,-3.706468988320627,Barack Obama
1673,2010-07-31,-0.3286072958204056,Barack Obama
1674,2010-08-31,0.6927208742359714,Barack Obama
1675,2010-09-30,3.200647487307773,Barack Obama
1676,2010-10-31,4.411450163981178,Barack Obama
1677,2010-11-30,2.331040133836373,Barack Obama
1678,2010-12-31,3.5566232098023898,Barack Obama
1679,2011-01-31,3.309626025951843,Barack Obama
1680,2011-02-28,3.001668459871201,Barack Obama
1681,2011-03-31,-1.2587804287271318,Barack Obama
1682,2011-04-30,2.0713075608092035,Barack Obama
1683,2011-05-31,0.510698380034694,Barack Obama
1684,2011-06-30,-3.812270699613691,Barack Obama
1685,2011-07-31,2.9441695344483443,Barack Obama
1686,2011-08-31,-10.55546751786537,Barack Obama
1687,2011-09-30,-0.964304696661619,Barack Obama
1688,2011-10-31,2.8401540191501615,Barack Obama
1689,2011-11-30,1.5904309073739704,Barack Obama
1690,2011-12-31,1.3779944880220367,Barack Obama
1691,2012-01-31,4.605411318083839,Barack Obama
1692,2012-02-29,3.991296190930207,Barack Obama
1693,2012-03-31,2.7172104784508573,Barack Obama
1694,2012-04-30,-0.20226886643056244,Barack Obama
1695,2012-05-31,-3.2572867003743484,Barack Obama
1696,2012-06-30,-1.3263548726207224,Barack Obama
1697,2012-07-31,2.7427690633783626,Barack Obama
1698,2012-08-31,3.211548927032319,Barack Obama
1699,2012-09-30,2.84798175923617,Barack Obama
1700,2012-10-31,-0.38796746615677596,Barack Obama
1701,2012-11-30,-3.012199023521717,Barack Obama
1702,2012-12-31,1.9920975826634424,Barack Obama
1703,2013-01-31,4.085664667543196,Barack Obama
1704,2013-02-28,2.155498513915148,Barack Obama
1705,2013-03-31,2.5470968253863284,Barack Obama
1706,2013-04-30,1.281249395485006,Barack Obama
1707,2013-05-31,4.401859043738452,Barack Obama
1708,2013-06-30,-1.284881451848957,Barack Obama
1709,2013-07-31,3.0832051495888906,Barack Obama
1710,2013-08-31,0.0844979265047735,Barack Obama
1711,2013-09-30,1.0226993754827678,Barack Obama
1712,2013-10-31,1.947640131107114,Barack Obama
1713,2013-11-30,3.6923774585326994,Barack Obama
1714,2013-12-31,1.3590948338697202,Barack Obama
1715,2014-01-31,0.8065140669771724,Barack Obama
1716,2014-02-28,-0.2919291468206028,Barack Obama
1717,2014-03-31,2.5580064280368084,Barack Obama
1718,2014-04-30,0.0397097965141243,Barack Obama
1719,2014-05-31,1.3683713645092417,Barack Obama
1720,2014-06-30,3.0331733491377224,Barack Obama
1721,2014-07-31,1.335839637613053,Barack Obama
1722,2014-08-31,-0.5863869038568718,Barack Obama
1723,2014-09-30,1.6160854027213474,Barack Obama
1724,2014-10-31,-2.8075033990056357,Barack Obama
1725,2014-11-30,5.538722016032869,Barack Obama
1726,2014-12-31,0.4744273857094668,Barack Obama
1727,2015-01-31,-1.2700375315805574,Barack Obama
1728,2015-02-28,2.6634716839728108,Barack Obama
1729,2015-03-31,-0.10613773892997967,Barack Obama
1730,2015-04-30,0.714907283208109,Barack Obama
1731,2015-05-31,0.8153289479965212,Barack Obama
1732,2015-06-30,-0.598975349678499,Barack Obama
1733,2015-07-31,-0.2453210371125519,Barack Obama
1734,2015-08-31,-2.591517281557106,Barack Obama
1735,2015-09-30,-4.679709981518421,Barack Obama
1736,2015-10-31,4.134930390195477,Barack Obama
1737,2015-11-30,2.7563079992690644,Barack Obama
1738,2015-12-31,-1.2755813171073989,Barack Obama
1739,2016-01-31,-6.595653528587009,Barack Obama
1740,2016-02-29,-0.7390805795892754,Barack Obama
1741,2016-03-31,6.171432772182605,Barack Obama
1742,2016-04-30,2.650411731249532,Barack Obama
1743,2016-05-31,-0.4813205238154785,Barack Obama
1744,2016-06-30,0.88789910677542,Barack Obama
1745,2016-07-31,3.119646430473788,Barack Obama
1746,2016-08-31,1.0261063800083636,Barack Obama
1747,2016-09-30,-0.61079251019138,Barack Obama
1748,2016-10-31,-0.6798937752874635,Barack Obama
1749,2016-11-30,1.0251887523214809,Barack Obama
1750,2016-12-31,3.770918110476276,Barack Obama
1751,2017-01-31,1.2681215865540734,Barack Obama
1752,2017-02-28,2.4082246211188845,Donald Trump
1753,2017-03-31,1.584181363228636,Donald Trump
1754,2017-04-30,-0.3173033859778191,Donald Trump
1755,2017-05-31,1.5275652627251173,Donald Trump
1756,2017-06-30,1.6131254305216305,Donald Trump
1757,2017-07-31,0.8262153911889584,Donald Trump
1758,2017-08-31,0.08638604783830696,Donald Trump
1759,2017-09-30,1.4909087948148108,Donald Trump
1760,2017-10-31,2.5737712809486313,Donald Trump
1761,2017-11-30,1.4317559640203414,Donald Trump
1762,2017-12-31,2.7270869560188316,Donald Trump
1763,2018-01-31,4.708858479022949,Donald Trump
1764,2018-02-28,-3.033909240805804,Donald Trump
1765,2018-03-31,-0.0883496724777785,Donald Trump
1766,2018-04-30,-1.818134728445257,Donald Trump
1767,2018-05-31,1.803567189095679,Donald Trump
1768,2018-06-30,1.956697970379314,Donald Trump
1769,2018-07-31,1.426470855192694,Donald Trump
1770,2018-08-31,2.2973611488953583,Donald Trump
1771,2018-09-30,1.5284377602508148,Donald Trump
1772,2018-10-31,-3.999310701361364,Donald Trump
1773,2018-11-30,-2.234101369253194,Donald Trump
1774,2018-12-31,-5.725553845984367,Donald Trump
1775,2019-01-31,1.5611671360295378,Donald Trump
1776,2019-02-28,5.655847418299536,Donald Trump
1777,2019-03-31,1.7830307166244341,Donald Trump
1778,2019-04-30,3.5599397998559246,Donald Trump
1779,2019-05-31,-1.69054342585578,Donald Trump
1780,2019-06-30,1.2421576972792345,Donald Trump
1781,2019-07-31,3.6655283253234257,Donald Trump
1782,2019-08-31,-3.742519466908762,Donald Trump
